user_id,total_spent,num_orders,customer_type,avg_order_value,ltv,cac,net_value
143946332685671919,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
144847938814859371,41.59,1,one-time,41.59,41.59,50.0,-8.409999999999997
145862566057652583,1600.2,1,one-time,1600.2,1600.2,50.0,1550.2
146230958339102078,46.98,1,one-time,46.98,46.98,300.0,-253.02
146782520456386149,214.6,1,one-time,214.6,214.6,300.0,-85.4
146792174333379175,26.49,1,one-time,26.49,26.49,300.0,-273.51
147270510979304610,28.98,1,one-time,28.98,28.98,300.0,-271.02
147601968852145702,731.3800000000001,2,repeat,365.69000000000005,731.3800000000001,50.0,681.3800000000001
147828372863938733,18.99,1,one-time,18.99,18.99,50.0,-31.01
148135394525872002,82.92,1,one-time,82.92,82.92,300.0,-217.07999999999998
148720899219079299,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
148866414705224159,8.99,1,one-time,8.99,8.99,50.0,-41.01
148919186298580226,6.99,1,one-time,6.99,6.99,50.0,-43.01
150031486512354806,442.75,1,one-time,442.75,442.75,50.0,392.75
150038807203175716,41.72,1,one-time,41.72,41.72,50.0,-8.280000000000001
151961311923926411,115.11,1,one-time,115.11,115.11,300.0,-184.89
152778576197288117,39.99,1,one-time,39.99,39.99,50.0,-10.009999999999998
153202739036956642,67.47,1,one-time,67.47,67.47,50.0,17.47
154104806751769000,1916.42,3,repeat,638.8066666666667,1916.42,300.0,1616.42
154216796177071016,297.17,1,one-time,297.17,297.17,300.0,-2.829999999999984
155361204971183101,91.92,1,one-time,91.92,91.92,50.0,41.92
155711517942843047,1351.9099999999999,2,repeat,675.9549999999999,1351.9099999999999,50.0,1301.9099999999999
155890066027533778,66.91,1,one-time,66.91,66.91,50.0,16.909999999999997
156015502078053139,4.38,1,one-time,4.38,4.38,50.0,-45.62
156140817362296281,10.99,1,one-time,10.99,10.99,300.0,-289.01
156905236318704928,324.63,2,repeat,162.315,324.63,50.0,274.63
157019484210987302,455.19000000000005,2,repeat,227.59500000000003,455.19000000000005,125.0,330.19000000000005
157339933798750931,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
157592049434831040,377.65,1,one-time,377.65,377.65,50.0,327.65
158490408567482105,88.95,1,one-time,88.95,88.95,50.0,38.95
158994139683228392,455.55,1,one-time,455.55,455.55,300.0,155.55
159084910202112487,14.37,1,one-time,14.37,14.37,50.0,-35.63
159273579432738537,8.67,1,one-time,8.67,8.67,50.0,-41.33
160370198171303042,45.43,1,one-time,45.43,45.43,300.0,-254.57
160507326253742421,28.97,1,one-time,28.97,28.97,50.0,-21.03
160575523826516091,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
161009524292009252,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
162341046495604782,137.33,1,one-time,137.33,137.33,300.0,-162.67
163532416839889055,59.19,2,repeat,29.595,59.19,50.0,9.189999999999998
163790840341192154,43.72,1,one-time,43.72,43.72,300.0,-256.28
163910434575936100,13.9,1,one-time,13.9,13.9,300.0,-286.1
164339786303841762,199.13,2,repeat,99.565,199.13,50.0,149.13
165104775254170953,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
165109760635455356,108.12,1,one-time,108.12,108.12,300.0,-191.88
165267667365212716,47.94,1,one-time,47.94,47.94,50.0,-2.0600000000000023
165989831014724733,121.98,1,one-time,121.98,121.98,50.0,71.98
166183639311529563,29.99,1,one-time,29.99,29.99,50.0,-20.01
166887489328887096,56.97,1,one-time,56.97,56.97,50.0,6.969999999999999
167578525300211228,19.19,1,one-time,19.19,19.19,50.0,-30.81
168621227564680642,8.99,1,one-time,8.99,8.99,50.0,-41.01
169337349809177349,611.55,1,one-time,611.55,611.55,50.0,561.55
169374166787808619,1.5,1,one-time,1.5,1.5,50.0,-48.5
169854884741652554,218.89,1,one-time,218.89,218.89,50.0,168.89
170075213753657012,19.19,1,one-time,19.19,19.19,50.0,-30.81
170103428948217931,21.1,1,one-time,21.1,21.1,50.0,-28.9
170546418513334382,16.38,1,one-time,16.38,16.38,50.0,-33.620000000000005
170783936986517711,26.58,1,one-time,26.58,26.58,50.0,-23.42
170829442621021492,53.17,1,one-time,53.17,53.17,50.0,3.1700000000000017
170940722150121590,43.98,1,one-time,43.98,43.98,50.0,-6.020000000000003
171495933986068782,35.97,1,one-time,35.97,35.97,50.0,-14.030000000000001
172081148860791358,25.82,1,one-time,25.82,25.82,50.0,-24.18
173033808547433503,4.99,1,one-time,4.99,4.99,50.0,-45.01
173142935390182524,62.03,1,one-time,62.03,62.03,50.0,12.030000000000001
173863901552294318,184.68,4,repeat,46.17,184.68,225.0,-40.31999999999999
174589862877239119,15.29,1,one-time,15.29,15.29,50.0,-34.71
175318834283875506,528.6,2,repeat,264.3,528.6,50.0,478.6
175507400983740299,15.49,1,one-time,15.49,15.49,50.0,-34.51
175518117099857981,155.96,2,repeat,77.98,155.96,200.0,-44.03999999999999
175697895967494517,10.97,1,one-time,10.97,10.97,50.0,-39.03
175784634919851322,143.8,1,one-time,143.8,143.8,50.0,93.80000000000001
176005021706950083,7.99,1,one-time,7.99,7.99,50.0,-42.01
177276045605547096,45.98,1,one-time,45.98,45.98,300.0,-254.02
177468866234312315,41.77,1,one-time,41.77,41.77,50.0,-8.229999999999997
177475133170193656,223.8,1,one-time,223.8,223.8,50.0,173.8
177654337280434386,23.98,1,one-time,23.98,23.98,50.0,-26.02
178222732694337574,12.99,1,one-time,12.99,12.99,50.0,-37.01
178425107324127018,43.53,1,one-time,43.53,43.53,50.0,-6.469999999999999
179180640146798691,262.7,1,one-time,262.7,262.7,50.0,212.7
179691971144176992,18.15,1,one-time,18.15,18.15,300.0,-281.85
180142943692926101,195.35,1,one-time,195.35,195.35,50.0,145.35
180651560743135704,25.49,1,one-time,25.49,25.49,300.0,-274.51
180838537120109242,13.59,1,one-time,13.59,13.59,50.0,-36.41
180933733703571150,90.36,1,one-time,90.36,90.36,50.0,40.36
181376187781387051,335.75,1,one-time,335.75,335.75,50.0,285.75
182664823417063218,219.28,2,repeat,109.64,219.28,50.0,169.28
183218035021860438,156.76999999999998,2,repeat,78.38499999999999,156.76999999999998,50.0,106.76999999999998
183237071516128923,11.98,1,one-time,11.98,11.98,300.0,-288.02
184057760170077857,71.89,1,one-time,71.89,71.89,50.0,21.89
185156579195979630,13.59,1,one-time,13.59,13.59,50.0,-36.41
185467632009737931,26.25,1,one-time,26.25,26.25,50.0,-23.75
186231215995844689,31.98,1,one-time,31.98,31.98,50.0,-18.02
187116230369481128,20.14,1,one-time,20.14,20.14,50.0,-29.86
187866444913017683,71.96,1,one-time,71.96,71.96,50.0,21.959999999999994
188247823522588210,30.98,1,one-time,30.98,30.98,300.0,-269.02
188308435688462855,30.79,1,one-time,30.79,30.79,50.0,-19.21
188481372919586914,107.04,1,one-time,107.04,107.04,50.0,57.040000000000006
190492934318255272,31.59,1,one-time,31.59,31.59,300.0,-268.41
190642816438085656,371.05,2,repeat,185.525,371.05,50.0,321.05
191180858641286054,23.9,1,one-time,23.9,23.9,50.0,-26.1
191382203292370318,16.99,1,one-time,16.99,16.99,300.0,-283.01
191473448043211052,93.97,1,one-time,93.97,93.97,300.0,-206.03
191633990580866366,71.97,1,one-time,71.97,71.97,50.0,21.97
191995188120830505,39.95,1,one-time,39.95,39.95,50.0,-10.049999999999997
192269026404761198,18.99,1,one-time,18.99,18.99,50.0,-31.01
192710626799609960,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
192847875246565811,79.99,1,one-time,79.99,79.99,50.0,29.989999999999995
193041826287662991,2.86,1,one-time,2.86,2.86,300.0,-297.14
193361951439999580,18.99,1,one-time,18.99,18.99,50.0,-31.01
194729737445123123,13.29,1,one-time,13.29,13.29,50.0,-36.71
195229052670476258,16.99,1,one-time,16.99,16.99,300.0,-283.01
195434588004709231,72.74,1,one-time,72.74,72.74,300.0,-227.26
196352031623164153,17.59,1,one-time,17.59,17.59,50.0,-32.41
196856185999787180,222.96,1,one-time,222.96,222.96,50.0,172.96
196884374665560705,15.19,1,one-time,15.19,15.19,50.0,-34.81
197277329550470329,1095.8400000000001,2,repeat,547.9200000000001,1095.8400000000001,175.0,920.8400000000001
197640110870848557,109.37,1,one-time,109.37,109.37,300.0,-190.63
198049799955668412,27.28,1,one-time,27.28,27.28,300.0,-272.72
198403235748042235,63.96,1,one-time,63.96,63.96,50.0,13.96
199007580877867026,12.99,1,one-time,12.99,12.99,50.0,-37.01
199097744636621972,678.05,1,one-time,678.05,678.05,50.0,628.05
199117534740864877,223.6,1,one-time,223.6,223.6,50.0,173.6
199390506505564850,803.1,1,one-time,803.1,803.1,50.0,753.1
199756139590139879,599.1,2,repeat,299.55,599.1,50.0,549.1
199826286790923643,31.42,1,one-time,31.42,31.42,50.0,-18.58
200288716023252495,498.56,1,one-time,498.56,498.56,50.0,448.56
200510094584379080,34.35,1,one-time,34.35,34.35,50.0,-15.649999999999999
200523063890471612,333.04,1,one-time,333.04,333.04,50.0,283.04
200858359127299953,79.19,1,one-time,79.19,79.19,50.0,29.189999999999998
201226261435270434,15.19,1,one-time,15.19,15.19,50.0,-34.81
202488139684365954,33.59,1,one-time,33.59,33.59,200.0,-166.41
203503895549680791,24.97,1,one-time,24.97,24.97,300.0,-275.03
204082098779114456,35.98,1,one-time,35.98,35.98,50.0,-14.020000000000003
204360574486607491,34.33,1,one-time,34.33,34.33,50.0,-15.670000000000002
205723721674321991,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
205818826345710444,11.96,1,one-time,11.96,11.96,50.0,-38.04
205892253400268407,43.78,1,one-time,43.78,43.78,50.0,-6.219999999999999
207758697026045863,67.24,1,one-time,67.24,67.24,50.0,17.239999999999995
208951486693076734,32.78,1,one-time,32.78,32.78,50.0,-17.22
209588266013545629,59.99,1,one-time,59.99,59.99,50.0,9.990000000000002
209859376587833277,27.98,1,one-time,27.98,27.98,300.0,-272.02
210005071508705826,79.98,1,one-time,79.98,79.98,50.0,29.980000000000004
210797287974741332,35.97,1,one-time,35.97,35.97,50.0,-14.030000000000001
211027870956680579,41.99,1,one-time,41.99,41.99,50.0,-8.009999999999998
211475535612871703,93.42,2,repeat,46.71,93.42,300.0,-206.57999999999998
211945437070044601,63.98,1,one-time,63.98,63.98,50.0,13.979999999999997
211986650009953276,599.95,1,one-time,599.95,599.95,50.0,549.95
212377737904674454,108.27,1,one-time,108.27,108.27,50.0,58.269999999999996
212879651166366114,151.9,1,one-time,151.9,151.9,50.0,101.9
213003977022600203,1.2,1,one-time,1.2,1.2,50.0,-48.8
213071560453106423,27.18,1,one-time,27.18,27.18,50.0,-22.82
213223799802259232,3.5,1,one-time,3.5,3.5,50.0,-46.5
213278104301515841,27.42,1,one-time,27.42,27.42,50.0,-22.58
213313042176849782,67.22,1,one-time,67.22,67.22,50.0,17.22
213465488216513322,1325.5700000000002,5,repeat,265.11400000000003,1325.5700000000002,50.0,1275.5700000000002
213948867346978337,35.59,1,one-time,35.59,35.59,50.0,-14.409999999999997
214415686397071336,34.21,1,one-time,34.21,34.21,50.0,-15.79
214776722271775969,835.28,4,repeat,208.82,835.28,50.0,785.28
215127855032555146,26.8,1,one-time,26.8,26.8,300.0,-273.2
215418549265528143,131.96,1,one-time,131.96,131.96,50.0,81.96000000000001
216182135691067032,844.94,1,one-time,844.94,844.94,300.0,544.94
216379390200329933,124.77,1,one-time,124.77,124.77,200.0,-75.23
217143916288493658,33.76,1,one-time,33.76,33.76,300.0,-266.24
217188275236417745,84.97,1,one-time,84.97,84.97,50.0,34.97
217550297208282577,18.99,1,one-time,18.99,18.99,200.0,-181.01
217565022356586977,23.84,1,one-time,23.84,23.84,300.0,-276.16
217681705986137511,13.59,1,one-time,13.59,13.59,300.0,-286.41
218721670797647024,174.83,1,one-time,174.83,174.83,50.0,124.83000000000001
219877622979658253,60.45,2,repeat,30.225,60.45,50.0,10.450000000000003
220006931292049293,32.61,1,one-time,32.61,32.61,50.0,-17.39
220293028121038519,22.98,1,one-time,22.98,22.98,300.0,-277.02
220695720492664721,2224.52,5,repeat,444.904,2224.52,80.0,2144.52
220916715926164647,7.97,1,one-time,7.97,7.97,50.0,-42.03
220950878922124751,46.91,1,one-time,46.91,46.91,50.0,-3.0900000000000034
223326003832256461,17.49,1,one-time,17.49,17.49,200.0,-182.51
223683667601132018,43.97,2,repeat,21.985,43.97,50.0,-6.030000000000001
223992111609267003,20.99,1,one-time,20.99,20.99,200.0,-179.01
224145829303599500,51.29,1,one-time,51.29,51.29,50.0,1.2899999999999991
224703071908989026,40.18,2,repeat,20.09,40.18,50.0,-9.82
225374027452882593,30.38,1,one-time,30.38,30.38,50.0,-19.62
225621684999318305,13.59,1,one-time,13.59,13.59,50.0,-36.41
225663065504333530,24.99,1,one-time,24.99,24.99,50.0,-25.01
225991706421654357,39.19,1,one-time,39.19,39.19,50.0,-10.810000000000002
226612145817715297,26.97,1,one-time,26.97,26.97,50.0,-23.03
227223667732638007,11.2,1,one-time,11.2,11.2,50.0,-38.8
227952716086847756,37.57,1,one-time,37.57,37.57,50.0,-12.43
229738108093221604,32.78,1,one-time,32.78,32.78,50.0,-17.22
230412258531789338,48.77,1,one-time,48.77,48.77,50.0,-1.2299999999999969
230415850493745117,47.58,1,one-time,47.58,47.58,50.0,-2.4200000000000017
231481887069911183,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
231643641360400675,194.13,1,one-time,194.13,194.13,50.0,144.13
232377434237234751,17.98,1,one-time,17.98,17.98,50.0,-32.019999999999996
234006696582066330,55.99,1,one-time,55.99,55.99,50.0,5.990000000000002
235043003725411619,107.16,1,one-time,107.16,107.16,50.0,57.16
235352179583924900,42.17,1,one-time,42.17,42.17,300.0,-257.83
235385155808315096,40.97,1,one-time,40.97,40.97,300.0,-259.03
235594707904808624,37.98,1,one-time,37.98,37.98,300.0,-262.02
236160742740831906,18.64,1,one-time,18.64,18.64,50.0,-31.36
236902697327333068,141.58,1,one-time,141.58,141.58,50.0,91.58000000000001
237463554769485825,18.95,1,one-time,18.95,18.95,300.0,-281.05
237543228088148288,52.22,1,one-time,52.22,52.22,50.0,2.219999999999999
237572851648543104,67.2,1,one-time,67.2,67.2,50.0,17.200000000000003
237719183402042239,119.0,1,one-time,119.0,119.0,50.0,69.0
238046754537073811,19.19,1,one-time,19.19,19.19,50.0,-30.81
238421727680250617,15.98,1,one-time,15.98,15.98,300.0,-284.02
238771388615303644,116.97,1,one-time,116.97,116.97,50.0,66.97
238925310298938861,82.11,1,one-time,82.11,82.11,50.0,32.11
239011216868684634,44.79,1,one-time,44.79,44.79,50.0,-5.210000000000001
239232141736563627,35.98,1,one-time,35.98,35.98,50.0,-14.020000000000003
239563913417476259,24.99,1,one-time,24.99,24.99,200.0,-175.01
239598330790272854,79.99,1,one-time,79.99,79.99,50.0,29.989999999999995
240177559062852098,66.72,2,repeat,33.36,66.72,50.0,16.72
240359488343865855,21.98,1,one-time,21.98,21.98,50.0,-28.02
240776453322054523,11.98,1,one-time,11.98,11.98,50.0,-38.019999999999996
240953752649297686,41.85,1,one-time,41.85,41.85,50.0,-8.149999999999999
241662707620167476,60.97,1,one-time,60.97,60.97,50.0,10.969999999999999
242463556251231215,24.62,1,one-time,24.62,24.62,50.0,-25.38
243443174438768554,18.99,1,one-time,18.99,18.99,50.0,-31.01
243955375764569680,163.15,1,one-time,163.15,163.15,50.0,113.15
244170299994763393,30.28,1,one-time,30.28,30.28,50.0,-19.72
244256673220806549,86.37,1,one-time,86.37,86.37,50.0,36.370000000000005
244535803596038100,2347.12,2,repeat,1173.56,2347.12,175.0,2172.12
244766556983704128,57.96,1,one-time,57.96,57.96,50.0,7.960000000000001
246073136702899889,35.95,1,one-time,35.95,35.95,50.0,-14.049999999999997
246574639180766080,50.37,1,one-time,50.37,50.37,50.0,0.36999999999999744
246615802967721430,19.98,1,one-time,19.98,19.98,300.0,-280.02
247613008812895646,91.76,1,one-time,91.76,91.76,50.0,41.760000000000005
247764274628455945,21.99,1,one-time,21.99,21.99,50.0,-28.01
248816373515809143,75.11,1,one-time,75.11,75.11,50.0,25.11
249200089780217479,38.47,1,one-time,38.47,38.47,50.0,-11.530000000000001
249511131827396757,25.49,1,one-time,25.49,25.49,50.0,-24.51
249659095832018179,159.5,1,one-time,159.5,159.5,50.0,109.5
249856897836798285,105.48,1,one-time,105.48,105.48,50.0,55.480000000000004
250826361874221555,27.19,1,one-time,27.19,27.19,50.0,-22.81
251388402050554159,45.12,1,one-time,45.12,45.12,50.0,-4.880000000000003
253197226133513839,83.99,1,one-time,83.99,83.99,300.0,-216.01
253217605888117906,47.96,1,one-time,47.96,47.96,50.0,-2.039999999999999
253232075861039593,231.92,1,one-time,231.92,231.92,300.0,-68.08000000000001
253454431071066526,33.98,1,one-time,33.98,33.98,50.0,-16.020000000000003
253776212101014141,599.87,1,one-time,599.87,599.87,300.0,299.87
253940903586003186,1076.79,2,repeat,538.395,1076.79,300.0,776.79
254089780577334336,87.96,1,one-time,87.96,87.96,300.0,-212.04000000000002
254413001205574315,83.96,1,one-time,83.96,83.96,50.0,33.959999999999994
255313102890306362,18.99,1,one-time,18.99,18.99,50.0,-31.01
256685022822687518,2.99,1,one-time,2.99,2.99,50.0,-47.01
256705626318819929,269.71,1,one-time,269.71,269.71,50.0,219.70999999999998
256970382442076470,18.99,1,one-time,18.99,18.99,200.0,-181.01
257005972779390180,107.79,1,one-time,107.79,107.79,50.0,57.790000000000006
259650808338553210,65.48,1,one-time,65.48,65.48,50.0,15.480000000000004
260404193548201384,27.98,1,one-time,27.98,27.98,300.0,-272.02
261239019059518659,8.79,1,one-time,8.79,8.79,50.0,-41.21
261652492539003914,105.69,1,one-time,105.69,105.69,50.0,55.69
261669143599587910,37.98,1,one-time,37.98,37.98,300.0,-262.02
262536943380332040,69.43,1,one-time,69.43,69.43,50.0,19.430000000000007
262902792123089700,52.28,1,one-time,52.28,52.28,300.0,-247.72
263896833266166939,25.9,1,one-time,25.9,25.9,50.0,-24.1
264141526022556434,117.96,1,one-time,117.96,117.96,300.0,-182.04000000000002
264336289575017383,55.97,1,one-time,55.97,55.97,50.0,5.969999999999999
264439262506145643,35.98,1,one-time,35.98,35.98,50.0,-14.020000000000003
265773447087902231,111.8,1,one-time,111.8,111.8,50.0,61.8
266182930830968097,71.22,1,one-time,71.22,71.22,50.0,21.22
267020882885435601,101.3,1,one-time,101.3,101.3,50.0,51.3
267986414856681204,86.35,2,repeat,43.175,86.35,50.0,36.349999999999994
268469528689115459,98.89,1,one-time,98.89,98.89,50.0,48.89
269585902888060045,61.98,1,one-time,61.98,61.98,50.0,11.979999999999997
271500268252738088,103.91,1,one-time,103.91,103.91,50.0,53.91
271850397437998021,16.99,1,one-time,16.99,16.99,300.0,-283.01
272605252764469232,39.99,1,one-time,39.99,39.99,50.0,-10.009999999999998
273584168531981189,33.59,1,one-time,33.59,33.59,50.0,-16.409999999999997
274035778263408429,75.18,1,one-time,75.18,75.18,50.0,25.180000000000007
274928241784014996,104.98,1,one-time,104.98,104.98,200.0,-95.02
276183710230160692,13.59,1,one-time,13.59,13.59,50.0,-36.41
276483305236391136,119.5,1,one-time,119.5,119.5,50.0,69.5
276648651758070096,69.6,1,one-time,69.6,69.6,50.0,19.599999999999994
277222292888807077,50.97,1,one-time,50.97,50.97,50.0,0.9699999999999989
277630796350055956,63.07,1,one-time,63.07,63.07,50.0,13.07
277995947055991027,95.98,1,one-time,95.98,95.98,200.0,-104.02
278006067838626060,55.92,1,one-time,55.92,55.92,50.0,5.920000000000002
278294025625890361,31.19,1,one-time,31.19,31.19,50.0,-18.81
279519454681566557,186.89,1,one-time,186.89,186.89,50.0,136.89
279642541136862187,37.57,1,one-time,37.57,37.57,50.0,-12.43
280042180877582714,4.99,1,one-time,4.99,4.99,50.0,-45.01
280088274265058989,8.98,1,one-time,8.98,8.98,50.0,-41.019999999999996
280571682929338005,8.99,1,one-time,8.99,8.99,300.0,-291.01
280589015308186459,62.88,1,one-time,62.88,62.88,50.0,12.880000000000003
280738376597848400,206.25,3,repeat,68.75,206.25,50.0,156.25
281396010416698886,16.99,1,one-time,16.99,16.99,50.0,-33.010000000000005
281795238965680893,218.25,2,repeat,109.125,218.25,50.0,168.25
